roundId,investor
round_2094,Utsav Somani
round_2094,Neeraj Goenka
round_2094,Farooq Adam Mukadam
round_2095,TV Mohandas Pai
round_2095,Mohit Saxena
round_2095,Raghunandan G
round_2095,Singapore Angel Network
round_2095,TracxnLabs
round_2096,Foxconn Technology Group & Others
round_2097,Harminder Sahni
round_2097,Krishna Mehra
round_2097,Sanjay Bakshi
round_2098,Idein Ventures
round_2099,Maple Capital Advisors
round_2100,"TermSheet, ah! Ventures"
round_2101,Zodius Technology Fund
round_2101,Lightspeed Venture Partners
round_2102,Kalaari Capital
round_2102,Inventus Capital
round_2102,Tekton Ventures
round_2102,Kae Capital
round_2103,Info Edge (India) Ltd
round_2104,Lead Angel Network
round_2105,Vineet Nalla
round_2106,Amit Patni
round_2106,Anirudh Damani
round_2106,Samir Shah
round_2107,Indian Angel Network
round_2108,GirnarSoft
round_2109,YouWeCan Ventures
round_2110,growX ventures
round_2111,Frontline Strategy
round_2112,Aarin Capital Partners
round_2112,TV Mohandas Pai
round_2114,Pankaj Gupta
round_2115,Lashit Sanghvi
round_2115,Nikhil Vora
round_2115,Venkat Vardhan
round_2115,Mohammed Bin Abdul Rehman Al Khalifa
round_2115,\\xc2\\xa0 Ralph Berezan
round_2115,Vissal Mathew
round_2115,\\xc2\\xa0 Balamurali Krishna
round_2116,The Saha Fund
round_2116,TV Mohandas Pai
round_2117,CIO Angel Network (CAN)
round_2119,Sequoia Capital
round_2119,Times Internet Ltd & One more Fund
round_2120,Chandigarh Angel Network (CAN)
round_2121,Beerud Sheth and Ravi Mantha
round_2122,GHV Accelerator
round_2123,GHV Accelerator
round_2124,CerraCap
round_2125,Rajesh Sawhney
round_2125,Anupam Mittal
round_2125,Dinesh Agarwal
round_2125,Gaurav Gupta
round_2126,Blume Ventures
round_2127,Agnus Capital
round_2128,ru-Net
round_2128,Sequoia Capital
round_2128,\\xc2\\xa0 Lightbox Ventures
round_2129,Vidyadhar Sarfare
round_2130,Ajeet Khurana Jinesh Shah
round_2130,Vikram Chachra
round_2130,Dr. Aniruddha Malpani
round_2131,Gopal Aggarwal
round_2133,Shopclues
round_2134,Unilazer Ventures
round_2134,Orios Venture Partners
round_2134,Steven Lurie
round_2135,Manipal Global Education Services
round_2136,TracxnLabs
round_2136,Jitendra Gupta
round_2136,Prashant Tandon
round_2138,SAIF Partners
round_2138,Accion
round_2139,Chandigarh Angels Network
round_2140,Tiger Global Management
round_2140,Yuri Milner
round_2140,Apoletto
round_2140,Accel Partners
round_2140,Flipkart
round_2141,Bren Corporation
round_2142,Indian Angel Network
round_2142,Stanford Angels
round_2142,Entrepreneurs India
round_2143,GrowX Ventures
round_2144,CLSA Capital Partners ARIA IV Funds
round_2145,Mr. Sudhir & Ms. Shalini Sethi
round_2145,Mr. Praveen Someshwar
round_2146,Mitesh Majithia
round_2147,Sequoia Capital
round_2147,Blume Ventures
round_2147,Uniqorn Ventures and other
round_2148,Sashi Reddi
round_2148,Gabriel Investments
round_2149,Anand Mahindra
round_2151,Ratan Tata
round_2152,LetsVenture
round_2152,Mohandas Pai
round_2153,Extreme Venture Partners\\xc2\\xa0 William Bissell
round_2154,Rajan Anandan
round_2154,Zoya Akhtar
round_2154,Reema Kagati
round_2154,Ruchi Narain
round_2154,Amrish Kumar
round_2154,Hrishikesh Parandekar
round_2155,Sachin Bansal
round_2155,Binny Bansal
round_2156,Accel Partners India
round_2156,RB Investments
round_2157,Puneet Dalmia
round_2158,Prashanth Ranganathan
round_2159,Infosys
round_2160,Mumbai Angels
round_2160,Singapore Angel Network
round_2160,Zishaan Hayath
round_2161,Vijay Shekhar Sharma
round_2161,Singapore Angels Network
round_2163,Amazon
round_2163,Vertex Ventures
round_2163,Qualcomm
round_2163,Ru-Net Technology Partners
round_2163,Matrix Partners
round_2164,Chicago Capital Ventures
round_2164,Sanjay Mehta
round_2164,Others
round_2165,Unilazer
round_2166,Nisha Sharma
round_2166,Puneet Dalmia
round_2166,Balaji Prabhakar
round_2167,SAIF Partners and others
round_2168,Allen Blue
round_2168,John Katzman
round_2168,Naveen Tewari
round_2168,Kartik Hosanagar
round_2168,Kashyap Deorah
round_2168,500 Startups
round_2168,Blue Fog Capital
round_2169,Kalaari Capital
round_2170,Kris Gopalakrishnan & Others
round_2171,Turning Ideas
round_2172,Quintillion Media
round_2173,Prahlad Rao
round_2173,Sundara Rajan
round_2173,Vikram Chachra
round_2174,Ritesh Dwivedy
round_2174,Ramakant Sharma
round_2174,Mount Nathan Advisors
round_2175,Innoven Capital
round_2176,TCS
round_2176,HDFC
round_2176,Faering Capital
round_2176,Elevate Sports
round_2177,Anand Chandrasekaran
round_2177,Rajesh Sawhney
round_2177,Kalpana Tatavarti
round_2177,Shivanandan Pare
round_2178,Murugappa Group
round_2178,TVS Group
round_2178,Vellayan Subbiah
round_2178,Arathi Krishna
round_2178,Arun Venkatachalam
round_2179,Dinesh Agarwal
round_2180,Palred Technologies Ltd
round_2181,HT Digital Media Holdings Ltd
round_2182,YourNest Angel Fund
round_2182,Venture Nursery
round_2183,Rishi Parti
round_2183,BrahmaX Ventures
round_2184,Medi Assist
round_2185,Vectr Ventures
round_2186,Blume Ventures
round_2186,Flipkart
round_2187,Exfinity Venture Partners
round_2187,Unitus Impact Livelihoods Fund
round_2188,Jitendra Gupta
round_2189,Collaborative Licensing Ventures LLP
round_2190,Umang Kumar
round_2190,Ruchir Arora & others
round_2191,Info Edge (India) Ltd
round_2192,Sharad Hegde
round_2192,Girish Reddy
round_2192,Siddharth Patil
round_2192,Shrikant Patil
round_2193,SAIF Partners
round_2194,Mahavir Pratap Sharma
round_2195,Sequoia Capital
round_2195,Tree Line Asia
round_2195,Innoven Capital
round_2196,Yuvraj Singh
round_2197,Amit Gupta
round_2197,Sahil Barua
round_2197,Mukul Singhal
round_2197,Tracxn Labs
round_2198,IDG Ventures
round_2199,Times Group Brand Capital
round_2200,Ratan Tata
round_2201,Segnel Venture
round_2201,Shinji Kimura
round_2201,Sundar Chanrai
round_2201,JAFCO Asia
round_2201,SingTel\\xe2\\x80\\x99s Innov8
round_2201,Jungle Ventures
round_2201,K Ganesh
round_2202,Varun Ahuja
round_2202,Anubhav Verma
round_2203,Riqueza Capital
round_2205,Dheeraj Jain & Others
round_2206,Constellation Technology Ventures (Exelon Corporation)
round_2206,E.ON
round_2206,RWE
round_2206,Khosla Ventures
round_2207,ah! Ventures
round_2208,CIO Angel Network
round_2209,Phanindra Sama
round_2209,Aprameya Radhakrishna
round_2209,Aneesh Reddy
round_2209,Neeraj Jawalkar
round_2209,Sanjay Anandaram
round_2209,Pavan Ongole
round_2209,Venk Krishnan
round_2210,Vineel Nalla & Others
round_2212,SAIF Partners & others
round_2213,Indian Angel Network
round_2214,Undisclosed HNIs
round_2215,IDG Ventures India
round_2215,Kalaari Capital
round_2215,500 Startups
round_2216,Hyderabad Angels
round_2216,M&S Partners
round_2217,Hyderabad Angels
round_2217,Singapore Angel Network
round_2217,Ness Wadia
round_2218,Saina Nehwal
round_2219,Chandralekha Construction Pvt. Ltd.
round_2220,Rajan Anandan
round_2220,Mike Galgon
round_2220,Ravi Gururaj
round_2220,Ashim Mehra
round_2220,\\xc2\\xa0 Mohit Saxena
round_2220,Internet Group
round_2220,TNN Capital and others
round_2221,Michael & Susan Dell Foundation
round_2221,Unitus Seed Fund
round_2222,Info Edge
round_2223,Sequoia India
round_2223,BEENEXT Ventures
round_2223,Kunal Shah & Sandeep Tandon
round_2224,Jozef Bardik
round_2224,Leo Wang Sangeeth Ram
round_2226,SAIF Partners
round_2226,Haresh Chawla
round_2227,TV Mohandas Pai\\xe2\\x80\\x99s family office
round_2228,Lensbridge Capital
round_2228,Mape Advisory Group
round_2228,Fireside Ventures
round_2229,Centre For Incubation & Business Acceleration (CIBA)
round_2229,Goa
round_2230,Mount Nathan Advisors Pte Ltd
round_2231,Sixth Sense Ventures
round_2232,Chennai Angels
round_2233,Sujeet Kumar
round_2233,Ankit Nagori
round_2233,Traxcn Labs
round_2234,Kalaari Capital
round_2235,Astarc Ventures
round_2235,50K Ventures & others
round_2236,Logtally
round_2237,Times Internet
round_2238,Sequoia India
round_2238,Lightspeed Venture Partners
round_2238,Nexus Venture Partners
round_2238,Global Founders Capital
round_2238,Apoletto
round_2239,Gordon and Betty Moore Foundation
round_2240,Jitu Virwani
round_2241,Rimpal Chawla
round_2241,Anuj Srivastava
round_2242,Ravi Krishnamurthy
round_2243,Enablers platform
round_2244,Baillie Gifford
round_2244,Falcon Edge Capital
round_2244,Tiger Global
round_2244,SoftBank Group
round_2244,DST Global
round_2244,Didi Kuaidi
round_2245,Nexus Venture Partners
round_2246,Kalaari Capital
round_2247,Inara Capital
round_2247,Rishi Khiani
round_2248,Palaash Ventures
round_2249,Blackstone Valley Group
round_2249,Raghu Vohra
round_2249,Aditya Dev Sood
round_2249,Kamal Bansal
round_2250,ah! Ventures
round_2251,Bessemer Venture Partner
round_2251,Accel
round_2251,SAIF Partners
round_2252,Karnataka Semiconductor Venture Capital firm
round_2253,S.D. Shibulal
round_2253,Kris Gopalakrishnan
round_2253,Srinath Batni
round_2253,Professor Tarun Khanna
round_2253,\\xc2\\xa0 Ganapathy Venugopal.
round_2254,Indian Angel Network
round_2255,New Enterprise Associates
round_2256,Kae Capital
round_2256,Kunal Bahl
round_2256,Rohit Bansal
round_2257,Ram Kumar Kakani
round_2257,Pradeep K Jaisingh
round_2257,Sunil T V
round_2257,Vijay Ghadge
round_2257,Hemant Kaul
round_2257,Gurmeet Chahal & Others
round_2259,Hampton Capital
round_2260,Daljit Singh
round_2260,Dr. Pramath Raj Sinha
round_2260,BVR Mohan Reddy
round_2261,Unitus Seed Fund
round_2261,Bijou Kurien
round_2261,Narayan Ramachandran
round_2263,IDG Ventures India
round_2263,\\xc2\\xa0 Accel Partners India
round_2264,Anil Menon
round_2265,Swastika
round_2266,Manish Gupta
round_2267,Mitsui & Co.
round_2267,New Enterprise Associates
round_2267,Canaan Partners
round_2267,Silicon Valley Bank
round_2268,Ratan Tata
round_2269,Ashok Agarwal
round_2270,Raghu Khanna
round_2270,Sameer Gupta
round_2271,IFC Everstone Group
round_2272,Earlsfield Capital
round_2273,New Enterprise Associates
round_2273,Cheetah Mobile
round_2274,Softbank
round_2274,Tiger Global
round_2274,Sequoia Capital
round_2274,Apoletto Managers
round_2275,IDG Ventures
round_2275,M & S partners
round_2275,Powerhouse Ventures (USA).
round_2276,Tracxn
round_2276,Ashish Goenka & Others
round_2277,Bessemer Venture Partners
round_2277,Anil Chopra
round_2279,Ashish Gupta
round_2280,JMR Infotech India Pvt Ltd
round_2281,Unigrowth Inc
round_2282,Mandeep Singh
round_2282,Jairaj Singh
round_2283,Manish Kheterpal
round_2283,Alok Mittal
round_2283,\\xc2\\xa0 Puneet Dalmia
round_2284,DSG Consumer Partners
round_2285,FIH Mobile Ltd
round_2286,Flipkart
round_2286,Accel Partners
round_2286,Delhivery
round_2286,Foxconn
round_2288,Sargod Ventures
round_2289,Accel Partners
round_2289,Elevar Equity
round_2289,Pramod Bhasin
round_2289,Rajan Anandan
round_2289,Gaurav Dalmia
round_2289,Abhishek Goyal
round_2289,Gagan Hasteer
round_2289,Arun Tadanki
round_2290,Sandeep Aggarwal
round_2291,Axilor Ventures
round_2292,Ashish Todi
round_2292,Abhinav Patodia
round_2292,Kumar Shwetabh
round_2293,Paytm (One97 communications)
round_2294,Paytm (One97 communications)
round_2295,Kalaari Capital
round_2296,Sequoia Capital
round_2297,Harsh Mariwala
round_2297,Atul Nishar
round_2297,Dalip Pathak
round_2297,Michael Carlos
round_2298,Peepul Capital
round_2299,DSG consumer Partners
round_2299,Paragon Partners
round_2300,High Networth Individuals (undisclosed)
round_2301,Uniqorn ventures
round_2301,ASP Consulting
round_2302,Satyen Kothari
round_2302,Keshav Sanghi
round_2302,Riddhesh Gandhi & Others
round_2303,Gaja Capital Private Equity Fund
round_2304,YouWeCan Ventures
round_2305,Ashvin Chadha
round_2305,Avtar Monga
round_2305,Udaan Angels
round_2305,Dheeraj Jain
round_2306,Unnamed Media house and HNIs
round_2307,High Networth Individuals from India & USA
round_2308,Sanjay Mehta
round_2309,Snapdeal
round_2310,Micromax Informatics
round_2311,Mato Peric
round_2311,Peter Kabel & others
round_2312,Sanjeev Kapoor
round_2312,\\xc2\\xa0 Ravi Saxena & Others
round_2313,Tiger Global Management
round_2313,Flipkart
round_2314,Life.SREDA
round_2314,Qualgro
round_2315,Sequoia and Kalaari Capital.
round_2316,Vikas Agarwal
round_2316,Vishal Khare
round_2316,Sanjeev Kakkar
round_2316,Smile Group
round_2318,RoundGlass Partners
round_2319,SF Capital Group
round_2320,Kemark Ventures
round_2320,Amit Ranjan
round_2320,Zishaan Hayath and Others
round_2321,Quikr
round_2322,Seedfund
round_2322,Bedrock Ventures
round_2323,Suyash Sharma
round_2324,Sean O\\xe2\\x80\\x99Sullivan & Others
round_2325,Aarin Capital Partners
round_2326,Accel Partners
round_2327,LetsVenture
round_2328,500 Startups
round_2328,IDG Ventures & Advantedge fund
round_2328,Neeraj Arora
round_2328,Leon Seynave
round_2329,Accel Partners
round_2330,SAIF Partners
round_2331,Khosla Impact
round_2331,Biz Stone
round_2331,Catamaran Ventures
round_2331,Global Founders Capital
round_2331,European investment fund
round_2332,Turning Ideas
round_2333,Micromax Informatics Ltd
round_2335,Dewang Neralla
round_2335,Roopak Taneja
round_2335,Manisha Gupta
round_2336,Fireside Ventures
round_2336,Mumbai Angels MAPE Advisory Group.
round_2337,Devesh Rai G
round_2337,Rajesh Aggarwal
round_2337,Amitpal Bhutani
round_2338,Vijai Laxmi
round_2339,Manpreet Singh
round_2340,Parampara Capital
round_2341,Accel Partners
round_2341,Anupam Mittal & other marquee investors
round_2342,Sequoia Capital
round_2342,"Ascent Capital, eContext Asia"
round_2342,Beenos Asia
round_2343,Aarti Group
round_2344,Dr. Aniruddha Malpani Manish Gupta
round_2344,M&S Partners & others
round_2345,Delhivery
round_2345,Sands Capital and Accel Partners
round_2346,Qualcomm Venture
round_2346,Norwest Venture Partners
round_2347,Springboard Ventures
round_2348,Indian Angel Network
round_2349,Sierra Ventures
round_2349,Cota Capital
round_2349,Vegas Tech Fund
round_2350,Arihant Patni
round_2350,RAAY Global Investments
round_2351,Alok Bajpai
round_2351,Rajnish Kumar
round_2351,Amit Dey
round_2352,Atul Jalan
round_2352,Shrikanth & Bharath
round_2353,R Natarajan
round_2353,Mohan Alexander
round_2354,Group of Angel investors
round_2355,Group of Angel investors
round_2356,Mumbai Angels
round_2356,Mayank Bhangdia
round_2356,Kae Capital
round_2357,ID Enablers Pvt Ltd
round_2358,Delhivery
round_2359,Oswal Techno Ventures LLP
round_2360,undisclosed private investors
round_2361,OrbiMed
round_2361,Pradip Dadha Group
round_2362,Tiger Global Management
round_2362,Matrix Partners
round_2363,Ventureworks India
round_2364,Unnamed investor
round_2365,India Quotient
round_2366,Sequoia Capital
round_2366,Nexus Venture Partners
round_2367,Redcliffe Capital
round_2367,YourNest Angel Fund
round_2368,ah! Ventures
round_2368,500 Startups & Other HNIs
round_2369,S Chand and Co Pvt Ltd
round_2370,Jupiter Capital
round_2371,Tracxn Syndicate
round_2372,Accel Partner
round_2372,Jungle Ventures
round_2373,Amit Singhal
round_2373,PK Gulati & others
round_2374,Unilazer Ventures
round_2375,Suresh Vaswani
round_2376,Rajesh Bhatia
round_2376,Dheeraj Mehta & Others
round_2377,Sequoia Capital
round_2377,Matrix Partners
round_2378,InnoVen Capital
round_2379,GREX
round_2380,Puneet Bhatia & others
round_2381,Paytm
round_2382,Tania Johny Palathinkal
round_2383,Flipkart
round_2384,Group of HNI investors
round_2385,Reliance Capital
round_2386,Ratan Tata
round_2387,Zodius Technology Fund
round_2387,Khazanah Nasional Berhad
round_2388,Warburg Pincus
round_2388,Sequoia Capital
round_2388,Norwest Venture Partners
round_2389,Purvi Capital
round_2390,India Quotient & other investors
round_2391,WestBridge Capital
round_2391,Omidyar Network
round_2391,Elevar Equity
round_2391,Saama Capital
round_2391,\\xc2\\xa0 Lok Capital
round_2392,CMYK Health Boutique Pvt Ltd & Other individual investors
round_2393,R M Picture Company Pvt. Ltd.
round_2394,Ashish Jhalani
round_2395,Karanpal Singh
round_2396,Raghav Bahl
round_2396,Ritu Kapur
round_2397,Nalin Jain
round_2397,Shomil Pant
round_2397,Dinesh Kundu & others
round_2398,Temasek
round_2398,Vy Capital
round_2399,Acumen Fund
round_2400,Blume Ventures
round_2401,India Educational Investment Fund
round_2402,India Educational Investment Fund
round_2403,500 Startups
round_2403,TV Mohandas Pai
round_2403,Tandem Capital
round_2403,Vikram Chachra
round_2403,Aloke Bajpai
round_2404,Kalaari Capital
round_2404,SAIF Partners
round_2404,Beenextan investment fund
round_2405,Nanadan Nilekani
round_2405,InMobi
round_2405,Paytm
round_2406,Green House Ventures
round_2407,Ankush Nijhawan
round_2407,Manish Dhingra
round_2407,Gaurav Bhatnagar
round_2409,Subodh Gupta
round_2410,Eight Road Ventures
round_2411,Ash Bhardwaj
round_2412,Bessemer Venture Partners
round_2413,Eight Roads Ventures
round_2414,Aarin Capital
round_2414,Unitus Seed Fund
round_2415,Falcon Edge Capital
round_2415,NY based Hedge Fund
round_2415,Tiger Global
round_2415,Softbank
round_2416,Cataraman Ventures
round_2417,Helion Venture Partners
round_2417,Exfinity Ventures
round_2418,Nandan Nilekani
round_2419,Anil Matai
round_2419,Vikram Tandon
round_2419,Shyam Sundar R & others
round_2420,Payal Syal
round_2421,Sandeep Dama & Others
round_2422,Eight Roads Ventures
round_2423,Indian Angel Network
round_2424,Oliphans Capital
round_2425,Kalaari Capital
round_2426,Applyifi
round_2427,Khazanah Nasional Berhad
round_2427,Helion Venture Partners
round_2428,High Networth Individuals (No details)
round_2429,Sachin Bansal & Binny Bansal
round_2429,Sol Primero
round_2429,Outbox Ventures
round_2429,Sangram Singh
round_2430,Accel Partners
round_2430,Subrata Mitra
round_2430,Larry Braitman
round_2430,Venk Krishna
round_2432,Multiple investors
round_2433,Aprameya Radhakrishna
round_2433,Naman Sarawagi
round_2433,Afsal Salu
round_2434,Accel Partners
round_2434,International Finance Corporation (IFC)
round_2434,Qualcomm Ventures
round_2434,Ventureast
round_2435,Rainmatter
round_2436,Anand Mahindra
round_2436,Uday Punj
round_2436,Ashish Hemrajani
round_2436,Sanjeev Mehra
round_2437,500 Startups
round_2438,Prakhar Bumb
round_2439,Unitus Seed Fund
round_2439,Rianta Capital
round_2439,R Ramaraj
round_2439,Sunil Edwards
round_2440,Kalaari Capital
round_2440,YourNest Angel Fund
round_2441,Lead Angels
round_2442,Karan Bajwa
round_2442,Amanpreet Bajaj
round_2442,Manish Vij
round_2443,Swarnim Multiventures
round_2444,Bhavdeep Reddy
round_2445,Paytm
round_2446,Asha Jadeja Motwani & Others
round_2447,Rajat Malhotra
round_2448,Sharad Sharma
round_2448,Vijay Anand
round_2448,Mohandas Pai. Pallav Nadhani
round_2448,Singapore Angels Network & others
round_2449,M&S Partners
round_2450,William Bissell
round_2450,Neeraj Aggarwal
round_2450,Nandan Nilekani
round_2451,Phanindra Sama
round_2451,Anupam Mittal
round_2451,Vijay Shekhar Sharma
round_2451,Vishal Gondal
round_2451,Sateesh Andara & others
round_2452,Raghav Bahl
round_2453,500 Startups
round_2453,Smile Multimedia
round_2453,Kunal Bahl
round_2453,Rohit Bansal
round_2453,Girish Matrubootham
round_2454,Infuse Ventures
round_2454,The Chennai Angels
round_2455,Kanwaljit Singh
round_2455,TV Mohandas Pai
round_2456,Astarc Ventures & Others
round_2457,500 Startups
round_2457,Mato Peric & Others
round_2458,Didi Kuaidi
round_2459,Alibaba Group
round_2459,Ant Financial
round_2460,Tennenbaum Capital Partners & Others
round_2461,Sequoia India
round_2461,SAIF Partners.
round_2462,Mayank Singhal and others
round_2463,The Chennai Angels
round_2464,Uniqorn Ventures
round_2465,Zishaan Hayath
round_2465,Rahul Khanna & Others
round_2466,Nexus Venture Partners
round_2466,Knoll Ventures and others
round_2467,Jungle Ventures
round_2468,Kunal Bahl
round_2468,Rohit Bansal
round_2468,Pranay Chulet
round_2468,Naveen Tiwari
round_2468,Amit Gupta
round_2468,Mayank Singhal
round_2469,ah! Ventures
round_2469,Viktor Koenig PE Fund
round_2469,Mantra Ventures
round_2470,Alibaba
round_2470,Foxconn
round_2470,Softbank
round_2471,Mohandas Pai & others
round_2472,Alok Mittal
round_2473,Aavishkaar
round_2474,VentureNursery
round_2475,Alok Mittal
round_2475,Zeeshan Hayat
round_2475,Niraj Singh
round_2475,Nikunj Jain
round_2475,Anirudh Damani
round_2475,Punit Goyal
round_2476,SoftBank Group
round_2476,Greenoaks Capital
round_2476,Sequoia Capital
round_2476,\\xc2\\xa0 Lightspeed India
round_2477,Infuse Ventures
round_2478,Sequoia Capital
round_2478,Accel Partners
round_2479,Orios Venture Partners
round_2479,Zishaan Hayath
round_2480,Kunal Bajaj
round_2480,Chandru Badrinarayanan
round_2481,Rebright Partners
round_2481,Ankush Nijhawan
round_2481,Gaurav Bhatnagar
round_2481,Manish Dhingra
round_2482,Tiger Global Management
round_2482,Orios Venture Partners
round_2483,Helion Venture Partners
round_2483,Kalaari Capital
round_2484,BedRock Ventures
round_2484,Rajesh Sawhney
round_2484,Shailesh Singh
round_2485,Sachin Bhatia
round_2485,Rajesh Sawhney
round_2486,Ramesh Jogani
round_2486,Shailesh Viswanathan
round_2486,Jay Srinivasan
round_2487,Tracxn Labs
round_2488,Ravi Gururaj
round_2488,Gaurav Sharma
round_2488,Viswanath Ramachandran
round_2488,RippleWave
round_2489,Sofina
round_2489,Google Capital
round_2489,Altimeter Capital
round_2489,Sequoia Capital Global Equities
round_2489,Yuri Milner
round_2489,Sequoia Capital
round_2489,Matrix Partners
round_2490,Sanjay Sethi
round_2490,Ravi Jaipuria & others
round_2491,CCube Angels
round_2491,Frontline Strategy
round_2492,Chennai Angels
round_2492,"Calcutta Angels, ah! Ventures"
round_2492,Intellecap Impact Investment Network
round_2492,Indus Age Partners
round_2492,Singapore Angel Network
round_2492,India Internet Fund
round_2492,LetsVenture
round_2493,Horizons Ventures
round_2493,Capricorn Investment Group
round_2493,Social+Capital
round_2493,Helion Advisors
round_2493,Berggruen Holdings
round_2494,Inflexionpoint
round_2494,Pramod Bhasin
round_2494,Sixth Sense Ventures
round_2494,Vindi Banga
round_2494,Hiro Mashita
round_2495,YouWeCan Ventures
round_2496,Wealth First
round_2496,Ashneer Grover
round_2496,Atul Phadnis
round_2497,responsAbility Investments
round_2497,Infuse Ventures
round_2498,Bedrock Ventures
round_2499,Best Foodworks
round_2500,Nihon Kotsu
round_2501,Neha Vats
round_2501,Gaurav Vats
round_2502,B M Gupta
round_2502,Vinod Singhal
round_2503,QPrize from Qualcomm Ventures
round_2504,Sequoia Capital
round_2505,Girish Mathrubootham
round_2505,Phanindra Sama
round_2505,Vikram Chachra
round_2505,Others from LetsVenture
round_2506,Reliance Capital Venture
round_2507,Tiger Global Management
round_2508,Helion Ventures
round_2508,Jungle Ventures & Bessemer Venture Partners
round_2509,Indian Angel Network
round_2510,Ajeet Khurana & Others
round_2511,Zodius Technology Fund
round_2512,ChrysCapital
round_2513,Sequoia Capital
round_2513,Lightspeed Ventures
round_2514,Bessemer Venture Partners
round_2515,Quintillion Media
round_2515,500 Startups
round_2516,Accel Partners
round_2516,Deep Kalra
round_2516,Rajesh Magow
round_2516,Mohit Gupta
round_2516,Shamik Sharma
round_2517,Amit Ranjan
round_2517,Vijay Shekhar Sharma
round_2517,Kunal Bahl
round_2517,Girish Mathrubootham &\\xc2\\xa0 Group of other Angel investors
round_2518,Accion
round_2518,LeapFrog Investments
round_2518,Lok Capital
round_2519,LetsVenture
round_2519,Mumbai Angels
round_2520,IDG Ventures
round_2521,Jitendra Gupta & others
round_2522,Gujarat based angel investors
round_2522,MMY co-Founder
round_2523,Group of angel investors
round_2524,Nalin Jain & other angel investors
round_2525,Ratan Tata
round_2525,Vani Kola
round_2525,T V Mohandas Pai
round_2525,Karthee Madasamay
round_2526,"Intellecap Impact Investment Network, family office fund"
round_2527,Existing & New Investors
round_2528,VentureNursery
round_2529,Rohit Goel
round_2530,Kunal Bahl
round_2530,Rohit Bansal
round_2530,Zishaan Hayath
round_2530,Prashant Malik
round_2531,One97 Communications
round_2532,Tiger Global
round_2533,New Enterprise Associates
round_2533,Orios Venture Partners
round_2534,NEA
round_2534,Milliways Ventures
round_2534,Naya Ventures
round_2535,Rohit Bhatia
round_2535,Sunil Nikhar
round_2535,Vaibhav Domkundwar
round_2535,Siddharth Nautiyal
round_2536,NEA
round_2536,Blume Ventures & others
round_2537,RoundGlass Partners
round_2538,Umesh Yadav
round_2539,Unilazer Ventures
round_2540,Manish Dhingra
round_2540,Ankush Nijhawa
round_2540,Gaurav Bhatnagar
round_2541,AskMe
round_2542,Group of Angel Investors
round_2543,Indian Angel Network
round_2544,ah! Ventures
round_2544,Times Internet
round_2544,Rudy Gopalakrishnan
round_2545,Orios Venture Partners
round_2545,Amit Ranjan & others
round_2546,The 1947
round_2547,Ajmera Group of Companies
round_2548,Prime Capital Markets Ltd
round_2549,India Quotient
round_2549,Anupam Mittal & others
round_2550,GrowX ventures
round_2550,Tracxn Labs
round_2550,"Powai Lake Ventures, and Sahil Barua"
round_2551,DSG Consumer Partners
round_2551,Saama Capital
round_2552,Norwest Venture Partners
round_2552,Nexus Venture Partners
round_2552,Helion Venture Partners
round_2552,Draper Fisher Jurvetson
round_2552,Peepul Capital
round_2553,Group of Angel Investors
round_2554,GHV Accelerator
round_2555,India Quotient
round_2555,LetsVenture investors
round_2555,Lead Angels
round_2556,Infuse Ventures
round_2558,Group of Investors
round_2559,Ravi Agarwal
round_2560,Ibibo Group
round_2561,Growx Ventures
round_2561,Manish Singhal
round_2562,Rocket Internet
round_2563,Equentia Natural Resources
round_2564,Li Tao
round_2564,Li Jian
round_2564,Draphant Consultants
round_2564,Nitin Garg
round_2564,Saurabh Jain
round_2564,Mohit Agarwal
round_2565,Manish Singhal
round_2565,P39 Capital & Others
round_2566,Aspada Investment Advisors
round_2566,Qualcomm Ventures
round_2567,Ratan Tata
round_2567,Nikhil Vora & others
round_2568,Delhivery
round_2568,Tracxn Labs
round_2569,Omnivore Partners
round_2570,The Chennai Angels
round_2570,IDG Ventures India
round_2571,Bessemer Ventures
round_2571,Kae Capital
round_2572,ah! Ventures
round_2572,Vivek Joshi
round_2572,Mohit Satyanand & others
round_2573,Ratan Tata
round_2574,IFC
round_2574,Axon Partners
round_2574,Intel Capital
round_2575,Amazon
round_2575,Fidelity Growth Partners
round_2575,Mousse Partners
round_2576,SAIF Partners
round_2577,Rajan Anandan
round_2577,Kunal Bahl
round_2577,Rohit Bansal
round_2577,Rahul Khanna
round_2578,Tiger Global
round_2579,Vijay Shekhar Sharma
round_2580,Gokul Jaykrishna
round_2580,Brand Capital
round_2581,Rebright Partners
round_2581,Tracxn Labs
round_2581,Aneesh Reddy
round_2582,Powai Lake Ventures
round_2582,Ajeet Khurana & others
round_2583,Group of angel investors
round_2584,Pravin Agarwala & others
round_2585,Sofina
round_2585,Hillhouse Capital
round_2586,Atulya Mittal
round_2587,Mangroves Capital Partners
round_2587,Vikas Saxena
round_2588,DMG information Asia Pacific
round_2589,Powai Lake Ventures
round_2589,Globeinvestor
round_2589,Abhishekh Goyal
round_2590,DSG Consumer Partners
round_2590,Siddharth Parekh
round_2591,Jaydeep Barman
round_2592,Tiger Global Management
round_2592,Bertelsmann India
round_2592,Steadview Capital
round_2592,Liberty Media
round_2592,Mousse Partners
round_2592,Quilvest
round_2593,Sunrise Capital GmBH
round_2593,Big Data Investments B.V
round_2594,Helion Venture Partners
round_2594,Amarpreet Sawhney
