roundId,startupName,investmentType,amountUSD,date,year
round_1384,Co Life,Seed,1000000.0,2016-09-21,2016
round_1385,PurpleDocs,Seed,,2016-09-21,2016
round_1386,Pepperfry,Private Equity,31300000.0,2016-09-21,2016
round_1387,eQuickies,Seed,298000.0,2016-09-21,2016
round_1388,Khel Now,Seed,350000.0,2016-09-21,2016
round_1389,Gadgetwood,Private Equity,6000000.0,2016-09-22,2016
round_1390,DailyRounds,Private Equity,,2016-09-22,2016
round_1391,Flixy Games,Seed,425000.0,2016-09-22,2016
round_1392,HashTaag,Seed,1000000.0,2016-09-22,2016
round_1393,PharmaRack,Private Equity,745000.0,2016-09-22,2016
round_1394,\\xc2\\xa0CloudCherry,Private Equity,6000000.0,2016-09-23,2016
round_1395,Parentlane,Seed,,2016-09-23,2016
round_1396,First Moms Club,Seed,,2016-09-23,2016
round_1397,inMotion,Seed,,2016-09-23,2016
round_1398,Let\xe2\x80\x99s Barter,Seed,,2016-09-26,2016
round_1399,EvenGini,Private Equity,,2016-09-26,2016
round_1400,TinyStep,Private Equity,1580000.0,2016-09-27,2016
round_1401,Canvs,Seed,,2016-09-27,2016
round_1402,Beardo,Seed,500000.0,2016-09-28,2016
round_1403,Instacar,Seed,1000000.0,2016-09-28,2016
round_1404,Celes Care,Seed,1000000.0,2016-09-28,2016
round_1405,Druva,Private Equity,51000000.0,2016-09-28,2016
round_1406,Promon,Seed,180000.0,2016-09-29,2016
round_1407,Fastudent,Seed,,2016-09-29,2016
round_1408,Unocoin,Private Equity,1500000.0,2016-09-29,2016
round_1409,Demyto,Seed,,2016-09-30,2016
round_1410,Zeta,Private Equity,19000000.0,2016-09-30,2016
round_1411,Kalaage,Seed,,2016-09-30,2016
round_1412,HealthKart,Private Equity,12000000.0,2016-08-01,2016
round_1413,Medinfi,Seed,200000.0,2016-08-01,2016
round_1414,RepairEasy,Seed,275000.0,2016-08-01,2016
round_1415,Voonik,Private Equity,3000000.0,2016-08-01,2016
round_1416,Tokri,Private Equity,2500000.0,2016-08-01,2016
round_1417,Sheroes,Private Equity,1800000.0,2016-08-02,2016
round_1418,Daily Ninja,Seed,,2016-08-02,2016
round_1419,Yumlane,Seed,1000000.0,2016-08-02,2016
round_1420,Xcode,Private Equity,,2016-08-03,2016
round_1421,ExtraCarbon,Seed,225000.0,2016-08-03,2016
round_1422,FlickBay,Seed,890000.0,2016-08-03,2016
round_1423,Petoo,Seed,500000.0,2016-08-04,2016
round_1424,lehlehsports,Seed,,2016-08-04,2016
round_1425,Tricog,Private Equity,,2016-08-05,2016
round_1426,VST Travels,Seed,27000.0,2016-08-06,2016
round_1427,AdPushUp,Private Equity,,2016-08-08,2016
round_1428,Wefly Indoor Skydiving,Seed,40000.0,2016-08-08,2016
round_1429,Mojarto,Seed,445000.0,2016-08-08,2016
round_1430,Zipgrid,Seed,200000.0,2016-08-08,2016
round_1431,MobiDent,Seed,,2016-08-09,2016
round_1432,Zeolr/RespirON,Seed,,2016-08-09,2016
round_1433,Vebbler,Seed,500000.0,2016-08-10,2016
round_1434,Bombay Shaving Company,Seed,600000.0,2016-08-10,2016
round_1435,Travelyaari,Private Equity,7000000.0,2016-08-11,2016
round_1436,91SpringBoard,Private Equity,,2016-08-11,2016
round_1437,Genextstudents,Seed,209000.0,2016-08-11,2016
round_1438,Zenoti,Private Equity,15000000.0,2016-08-11,2016
round_1439,Crofarm,Private Equity,1500000.0,2016-08-12,2016
round_1440,Faircent.com,Private Equity,1500000.0,2016-08-12,2016
round_1441,Innovaccer,Private Equity,15600000.0,2016-08-12,2016
round_1442,Cuberoot,Seed,500000.0,2016-08-12,2016
round_1443,Funcastic,Seed,,2016-08-12,2016
round_1444,Buttercups,Seed,,2016-08-15,2016
round_1445,Zappfresh,Seed,,2016-08-16,2016
round_1446,OyoRooms,Private Equity,62000000.0,2016-08-16,2016
round_1447,Hike,Private Equity,175000000.0,2016-08-16,2016
round_1448,Joolz,Private Equity,500000.0,2016-08-16,2016
round_1449,SaleBhai,Private Equity,1500000.0,2016-08-16,2016
round_1450,Makkajai,Seed,250000.0,2016-08-16,2016
round_1451,Gradopedia,Seed,,2016-08-16,2016
round_1452,MaalGaadi,Seed,375000.0,2016-08-17,2016
round_1453,ZiPi,Seed,,2016-08-17,2016
round_1454,Appknox,Private Equity,675000.0,2016-08-17,2016
round_1455,Pikkol,Seed,,2016-08-17,2016
round_1456,Meesho,Seed,,2016-08-18,2016
round_1457,Sesame Software,Private Equity,,2016-08-18,2016
round_1458,Quikr,Private Equity,20000000.0,2016-08-19,2016
round_1459,Digio,Private Equity,375000.0,2016-08-19,2016
round_1460,Ziffity,Private Equity,,2016-08-19,2016
round_1461,Zzungry,Seed,,2016-08-22,2016
round_1462,Puro Wellness,Private Equity,37000000.0,2016-08-22,2016
round_1463,Fitternity,Private Equity,,2016-08-22,2016
round_1464,TAC Security,Seed,,2016-08-23,2016
round_1465,Notesgen,Seed,100000.0,2016-08-23,2016
round_1466,NearU,Seed,,2016-08-23,2016
round_1467,Octo.ai,Seed,200000.0,2016-08-23,2016
round_1468,ShaadiSaga,Seed,,2016-08-24,2016
round_1469,UnaAcademy,Private Equity,1000000.0,2016-08-24,2016
round_1470,Advenio,Seed,100000.0,2016-08-24,2016
round_1471,Guarented,Seed,500000.0,2016-08-24,2016
round_1472,Beyond Evolution,Seed,,2016-08-24,2016
round_1473,Uber Dreams,Seed,500000.0,2016-08-24,2016
round_1474,Convegenius,Private Equity,900000.0,2016-08-24,2016
round_1475,UrbanLadder,Private Equity,3000000.0,2016-08-24,2016
round_1476,enCashea,Seed,,2016-08-24,2016
round_1477,EngineerBabu,Seed,,2016-08-25,2016
round_1478,Cult,Private Equity,3000000.0,2016-08-25,2016
round_1479,WitWorks,Seed,,2016-08-25,2016
round_1480,NearFox,Seed,,2016-08-25,2016
round_1481,ZoomCar,Private Equity,24000000.0,2016-08-25,2016
round_1482,Plix,Seed,500000.0,2016-08-26,2016
round_1483,Mobikwik,Private Equity,40000000.0,2016-08-26,2016
round_1484,MyDidi,Seed,550000.0,2016-08-26,2016
round_1485,CrownIt,Seed,,2016-08-26,2016
round_1486,LoanTap,Private Equity,3000000.0,2016-08-29,2016
round_1487,Runnr,Private Equity,7000000.0,2016-08-29,2016
round_1488,Zolo,Private Equity,,2016-08-29,2016
round_1489,Notion Press,Private Equity,1000000.0,2016-08-29,2016
round_1490,LivSpace,Private Equity,15000000.0,2016-08-29,2016
round_1491,iAugmentor Labs,Seed,149000.0,2016-08-30,2016
round_1492,DayBox,Seed,104000.0,2016-08-30,2016
round_1493,Paytm,Private Equity,60000000.0,2016-08-30,2016
round_1494,CropIn,Private Equity,2000000.0,2016-08-30,2016
round_1495,Canvera,Private Equity,3000000.0,2016-08-30,2016
round_1496,Prime Focus Technologies,Private Equity,,2016-08-30,2016
round_1497,Flyrobe,Private Equity,5300000.0,2016-08-31,2016
round_1498,inclov,Seed,,2016-08-31,2016
round_1499,RazorPay,Private Equity,,2016-07-01,2016
round_1500,DarwinBox,Seed,,2016-07-01,2016
round_1501,Venture Catalysts,Seed,500000.0,2016-07-01,2016
round_1502,PressPlay TV,Private Equity,,2016-07-01,2016
round_1503,Playment,Private Equity,700000.0,2016-07-02,2016
round_1504,WealthTrust,Seed,,2016-07-04,2016
round_1505,Curefit,Private Equity,15000000.0,2016-07-04,2016
round_1506,StitchWood,Seed,200000.0,2016-07-04,2016
round_1507,Grab.in,Private Equity,2000000.0,2016-07-04,2016
round_1508,Fulfil.IO,Seed,,2016-07-04,2016
round_1509,NeoGrowth,Private Equity,16000000.0,2016-07-04,2016
round_1510,SeeDoc,Private Equity,1000000.0,2016-07-05,2016
round_1511,BookMyShow,Private Equity,82000000.0,2016-07-05,2016
round_1512,Flyrobe,Seed,1700000.0,2016-07-05,2016
round_1513,HappilyUnmarried,Private Equity,740000.0,2016-07-06,2016
round_1514,Don\\xe2\\x80\\x99t Scratch Your Head,Seed,250000.0,2016-07-06,2016
round_1515,Wedding Wishlist,Seed,297000.0,2016-07-06,2016
round_1516,AppDaily,Private Equity,2000000.0,2016-07-07,2016
round_1517,Adytude,Private Equity,1000000.0,2016-07-07,2016
round_1518,Quickli,Private Equity,,2016-07-07,2016
round_1519,SpectraVR,Seed,,2016-07-07,2016
round_1520,Pitstop,Seed,,2016-07-08,2016
round_1521,HolaChef,Private Equity,1950000.0,2016-07-08,2016
round_1522,Purplle,Private Equity,6000000.0,2016-07-11,2016
round_1523,Trak N Tell,Private Equity,3500000.0,2016-07-11,2016
round_1524,Overcart.com,Private Equity,3000000.0,2016-07-11,2016
round_1525,SirionLabs,Private Equity,12250000.0,2016-07-12,2016
round_1526,GyanDhan,Seed,,2016-07-12,2016
round_1527,MintM,Private Equity,,2016-07-12,2016
round_1528,HitGrit,Seed,,2016-07-12,2016
round_1529,Find My Stay,Seed,,2016-07-12,2016
round_1530,YAAP,Private Equity,5000000.0,2016-07-13,2016
round_1531,Utoo Cabs,Seed,,2016-07-13,2016
round_1532,Twigly,Seed,600000.0,2016-07-13,2016
round_1533,ShareChat,Private Equity,1350000.0,2016-07-13,2016
round_1534,Urban Tailor,Private Equity,,2016-07-13,2016
round_1535,RentMojo,Private Equity,5000000.0,2016-07-13,2016
round_1536,CityFurnish,Seed,,2016-07-13,2016
round_1537,HEAL Institute,Seed,,2016-07-13,2016
round_1538,Augrav,Seed,450000.0,2016-07-14,2016
round_1539,ShoppinPal,Private Equity,1070000.0,2016-07-14,2016
round_1540,TransTutors / AskIITians,Private Equity,,2016-07-14,2016
round_1541,WorkApps,Seed,1000000.0,2016-07-15,2016
round_1542,BankerBay,Private Equity,2000000.0,2016-07-15,2016
round_1543,BaggOut,Seed,,2016-07-15,2016
round_1544,TripShelf,Seed,250000.0,2016-07-15,2016
round_1545,SatvaCart,Seed,,2016-07-15,2016
round_1546,Ridlr,Private Equity,6000000.0,2016-07-15,2016
round_1547,Yellowdig,Seed,650000.0,2016-07-18,2016
round_1548,Zuppler,Seed,650000.0,2016-07-18,2016
round_1549,BlueStone,Private Equity,30000000.0,2016-07-18,2016
round_1550,underDOGS,Private Equity,,2016-07-18,2016
round_1551,ImageProVision,Seed,,2016-07-18,2016
round_1552,Sagacito,Private Equity,10000000.0,2016-07-19,2016
round_1553,Deal4Loans / Wishfin,Private Equity,15000000.0,2016-07-19,2016
round_1554,NiYO Solutions,Private Equity,1000000.0,2016-07-19,2016
round_1555,AppLop,Seed,250000.0,2016-07-19,2016
round_1556,Tax2Win,Private Equity,1000000.0,2016-07-20,2016
round_1557,Truckola,Seed,595000.0,2016-07-20,2016
round_1558,iServe Financial,Seed,,2016-07-20,2016
round_1559,MyTaxiIndia,Private Equity,1000000.0,2016-07-21,2016
round_1560,AbeRuk,Seed,,2016-07-21,2016
round_1561,Wiwigo,Seed,595000.0,2016-07-21,2016
round_1562,Drums Food,,,2016-07-21,2016
round_1563,Chikoop,Seed,,2016-06-01,2016
round_1564,BRIDGEi2I,Private Equity,,2016-06-01,2016
round_1565,Droom,Private Equity,,2016-06-02,2016
round_1566,Visit,Seed,,2016-06-02,2016
round_1567,Atomberg,Private Equity,1000000.0,2016-06-02,2016
round_1568,Coutloot,Seed,,2016-06-02,2016
round_1569,Limo,Private Equity,1000000.0,2016-06-02,2016
round_1570,iCliniq,Seed,,2016-06-03,2016
round_1571,GoGo Truck,Seed,75000.0,2016-06-03,2016
round_1572,Vyome Biosciences,Private Equity,2000000.0,2016-06-03,2016
round_1573,SillyMonks,Seed,448000.0,2016-06-06,2016
round_1574,CueMath,Private Equity,4000000.0,2016-06-07,2016
round_1575,KrazyBee,Private Equity,2000000.0,2016-06-07,2016
round_1576,Intgrea,Seed,100000.0,2016-06-07,2016
round_1577,HelpShift,Private Equity,23000000.0,2016-06-07,2016
round_1578,CreditVidya,Private Equity,1000000.0,2016-06-07,2016
round_1579,Grey Campus,Seed,1000000.0,2016-06-08,2016
round_1580,ListUp,Seed,500000.0,2016-06-08,2016
round_1581,6Degree,Seed,200000.0,2016-06-08,2016
round_1582,Shopwati,Seed,,2016-06-08,2016
round_1583,Cookifi,Seed,,2016-06-08,2016
round_1584,StoreKing,Private Equity,16000000.0,2016-06-08,2016
round_1585,Wired Hub,Seed,,2016-06-08,2016
round_1586,MySeniorDoctor,Seed,200000.0,2016-06-08,2016
round_1587,Teabox,Seed,,2016-06-09,2016
round_1588,ExtraaEdge,Seed,,2016-06-09,2016
round_1589,EPayLater,Seed,2000000.0,2016-06-09,2016
round_1590,Kyazoonga,Seed,,2016-06-10,2016
round_1591,Paytunes,Private Equity,500000.0,2016-06-10,2016
round_1592,Kickstart Jobs,Seed,,2016-06-10,2016
round_1593,Freshee,Private Equity,,2016-06-10,2016
round_1594,MadRat Games,Seed,,2016-06-10,2016
round_1595,Jazzmyride,Private Equity,,2016-06-11,2016
round_1596,AutoSense,Private Equity,,2016-06-11,2016
round_1597,Redsun Telematics,Private Equity,,2016-06-11,2016
round_1598,KhanaGadi,Seed,,2016-06-13,2016
round_1599,Bombay Shirt Company,Private Equity,1000000.0,2016-06-13,2016
round_1600,Matrubharti,Seed,30000.0,2016-06-13,2016
round_1601,EdTechReview,Seed,,2016-06-14,2016
round_1602,Bonhomia,Private Equity,,2016-06-14,2016
round_1603,Gobolt,Seed,,2016-06-14,2016
round_1604,Jivox,Private Equity,6000000.0,2016-06-14,2016
round_1605,Sminq,Seed,1000000.0,2016-06-14,2016
round_1606,CureJoy,Private Equity,4400000.0,2016-06-14,2016
round_1607,Oneway.cab,Seed,450000.0,2016-06-15,2016
round_1608,GrabOnRent,Private Equity,,2016-06-15,2016
round_1609,Diro Labs,Private Equity,450000.0,2016-06-16,2016
round_1610,Unnati Helpers,Private Equity,600000.0,2016-06-16,2016
round_1611,Athletto,Seed,,2016-06-16,2016
round_1612,Saavn,Private Equity,,2016-06-16,2016
round_1613,Voonik,Private Equity,20000000.0,2016-06-16,2016
round_1614,ThinkPhi,Seed,,2016-06-16,2016
round_1615,Cleartax,Private Equity,12000000.0,2016-06-17,2016
round_1616,Silvan Innovation Labs,Private Equity,900000.0,2016-06-17,2016
round_1617,GreytHR,Private Equity,5200000.0,2016-06-17,2016
round_1618,Duffl,Seed,,2016-06-17,2016
round_1619,BYG,Seed,,2016-06-17,2016
round_1620,Dipper,Seed,,2016-06-20,2016
round_1621,Qonfuse,Seed,,2016-06-20,2016
round_1622,The Indian IRIS,Seed,,2016-06-20,2016
round_1623,Onspoon,Seed,150000.0,2016-06-21,2016
round_1624,REstate,Seed,,2016-06-21,2016
round_1625,Cleartrip,Private Equity,,2016-06-21,2016
round_1626,ProcMart,Private Equity,,2016-06-21,2016
round_1627,Celerix,Seed,400000.0,2016-06-21,2016
round_1628,NatureNama,Seed,225000.0,2016-06-21,2016
round_1629,CyclopsMedtech,Seed,,2016-06-21,2016
round_1630,Syona Cosmetics,Seed,150000.0,2016-06-21,2016
round_1631,PrettySecrets,Private Equity,6000000.0,2016-06-21,2016
round_1632,SpiderG,Seed,150000.0,2016-06-22,2016
round_1633,FarEye,Private Equity,3500000.0,2016-06-23,2016
round_1634,The Uolo,Seed,210000.0,2016-06-23,2016
round_1635,Staqu,Seed,,2016-06-23,2016
round_1636,Padhopadhao,Private Equity,,2016-06-23,2016
round_1637,Drivify,Seed,50000.0,2016-06-24,2016
round_1638,PratiLipi,Seed,,2016-06-24,2016
round_1639,ParaBlu,Seed,500000.0,2016-06-24,2016
round_1640,Schedulers Logistics,Private Equity,6000000.0,2016-06-24,2016
round_1641,LEAP India,Private Equity,3000000.0,2016-06-24,2016
round_1642,KabadiExpress,Seed,148000.0,2016-06-24,2016
round_1643,YourDost,Seed,1200000.0,2016-06-27,2016
round_1644,Gomalon,Seed,100000.0,2016-06-27,2016
round_1645,Voler Cars,Seed,,2016-06-27,2016
round_1646,Travelyaari,Private Equity,3000000.0,2016-06-27,2016
round_1647,FabHotels,Private Equity,8000000.0,2016-06-28,2016
round_1648,Locanix,Seed,300000.0,2016-06-28,2016
round_1649,LendingKart,Private Equity,32000000.0,2016-06-28,2016
round_1650,Hello Tax,Seed,295000.0,2016-06-28,2016
round_1651,MySuperBrain,Seed,,2016-06-28,2016
round_1652,BlogBeats,Seed,,2016-06-28,2016
round_1653,LetReach,Private Equity,100000.0,2016-06-29,2016
round_1654,TrendieApp,Seed,50000.0,2016-06-29,2016
round_1655,ImpactGuru,Seed,,2016-06-29,2016
round_1656,Velvetcase,Private Equity,1500000.0,2016-06-29,2016
round_1657,Meru Cabs,Private Equity,25000000.0,2016-06-30,2016
round_1658,Campus Diaries,Seed,220000.0,2016-06-30,2016
round_1659,Scripbox,Private Equity,,2016-06-30,2016
round_1660,Biryani Blues,Private Equity,368000.0,2016-06-30,2016
round_1661,MotoMojo,Seed,,2016-05-01,2016
round_1662,Get My Parking,Seed,376000.0,2016-05-01,2016
round_1663,Prescribez,Seed,145000.0,2016-05-01,2016
round_1664,Airwood,Seed,,2016-05-02,2016
round_1665,Mobikwik,Private Equity,50000000.0,2016-05-03,2016
round_1666,iDreamCareer,Private Equity,,2016-05-03,2016
round_1667,Zwayam,Seed,250000.0,2016-05-03,2016
round_1668,BoiBanit,Seed,,2016-05-03,2016
round_1669,Zuver,Seed,180000.0,2016-05-03,2016
round_1670,Prepathon,Private Equity,,2016-05-03,2016
round_1671,EasyRoads,Seed,200000.0,2016-05-04,2016
round_1672,Lenskart,Private Equity,60000000.0,2016-05-04,2016
round_1673,Seclore,Private Equity,12000000.0,2016-05-04,2016
round_1674,SolarTown,Seed,200000.0,2016-05-04,2016
round_1675,Comarete,Seed,200000.0,2016-05-04,2016
round_1676,MyDentistChoice,Seed,150000.0,2016-05-04,2016
round_1677,Active.ai,Seed,500000.0,2016-05-04,2016
round_1678,Affordplan,Seed,500000.0,2016-05-04,2016
round_1679,Indee,Seed,500000.0,2016-05-04,2016
round_1680,Unbxd,Private Equity,,2016-05-05,2016
round_1681,WebAlligator,Seed,375000.0,2016-05-05,2016
round_1682,EduAce Services,Private Equity,1000000.0,2016-05-06,2016
round_1683,Meesho,Seed,,2016-05-06,2016
round_1684,Zebroads,Seed,75000.0,2016-05-07,2016
round_1685,Locus,Private Equity,2750000.0,2016-05-09,2016
round_1686,Toko Innovations,Seed,450000.0,2016-05-09,2016
round_1687,Rentickle,Seed,250000.0,2016-05-09,2016
round_1688,HealthifyMe,Private Equity,6000000.0,2016-05-10,2016
round_1689,Zarget,Private Equity,1500000.0,2016-05-10,2016
round_1690,InnoNano Research,Private Equity,18000000.0,2016-05-10,2016
round_1691,SchoolWear,Seed,1500000.0,2016-05-10,2016
round_1692,Swiggy,Private Equity,7000000.0,2016-05-10,2016
round_1693,Zenify,Private Equity,900000.0,2016-05-11,2016
round_1694,Faircent,Private Equity,,2016-05-11,2016
round_1695,Fractal Analytics,Private Equity,100000000.0,2016-05-11,2016
round_1696,Unacademy,Seed,500000.0,2016-05-12,2016
round_1697,Capital Float,Private Equity,25000000.0,2016-05-12,2016
round_1698,Life Circle,Private Equity,150000.0,2016-05-12,2016
round_1699,Dream Wallets,Seed,,2016-05-12,2016
round_1700,ShabdNagari,Seed,,2016-05-12,2016
round_1701,Galleri5,Seed,,2016-05-12,2016
round_1702,Derbii,Seed,,2016-05-12,2016
round_1703,StayZilla,Private Equity,13500000.0,2016-05-13,2016
round_1704,WoW Express,Private Equity,2200000.0,2016-05-13,2016
round_1705,Smartivity,Private Equity,1000000.0,2016-05-16,2016
round_1706,BedBathMore,Private Equity,,2016-05-16,2016
round_1707,Murgency,Private Equity,,2016-05-17,2016
round_1708,Crownit,Private Equity,,2016-05-17,2016
round_1709,Blinge,Seed,,2016-05-17,2016
round_1710,TheSmartQ,Seed,250000.0,2016-05-18,2016
round_1711,PurpleHealth,Seed,100000.0,2016-05-18,2016
round_1712,Fundamentor,Seed,,2016-05-18,2016
round_1713,EduPristine,Private Equity,10000000.0,2016-05-18,2016
round_1714,BhiveWorkspace,Private Equity,1000000.0,2016-05-18,2016
round_1715,Parentlane,Seed,,2016-05-18,2016
round_1716,Appie,Seed,1000000.0,2016-05-19,2016
round_1717,Niki.ai,Private Equity,,2016-05-19,2016
round_1718,TaxiVaxi,Seed,500000.0,2016-05-19,2016
round_1719,Veqta,Seed,500000.0,2016-05-19,2016
round_1720,i2ifunding,Seed,300000.0,2016-05-20,2016
round_1721,EduRev,Seed,,2016-05-23,2016
round_1722,Hoppingo,Seed,89000.0,2016-05-23,2016
round_1723,Eatonomist,Seed,,2016-05-24,2016
round_1724,Goalwise,Seed,1000000.0,2016-05-24,2016
round_1725,Roast,Seed,,2016-05-25,2016
round_1726,Address Health,Private Equity,1500000.0,2016-05-25,2016
round_1727,Arcatron Mobility,Seed,100000.0,2016-05-25,2016
round_1728,SheThePeople,Seed,,2016-05-25,2016
round_1729,Cleartax,Private Equity,2000000.0,2016-05-26,2016
round_1730,Consure Medical,Private Equity,,2016-05-26,2016
round_1731,mChamp,Seed,475000.0,2016-05-26,2016
round_1732,Pianta,Seed,,2016-05-27,2016
round_1733,Vahanalytics,Seed,200000.0,2016-05-30,2016
round_1734,Play Your Sport,Seed,,2016-05-31,2016
round_1735,Koovs,Private Equity,4400000.0,2016-05-31,2016
round_1736,CCavenue,Private Equity,8900000.0,2016-05-31,2016
round_1737,1mg,Private Equity,,2016-05-31,2016
round_1738,Tpot,Seed,,2016-05-31,2016
round_1739,MachaDalo,Seed,175000.0,2016-05-31,2016
round_1740,Dil Mil,Private Equity,2700000.0,2016-04-01,2016
round_1741,PicsDream,Seed,,2016-04-01,2016
round_1742,Process 9,Seed,,2016-04-01,2016
round_1743,Housing,Private Equity,,2016-04-04,2016
round_1744,Roll Mafia,Seed,,2016-04-04,2016
round_1745,Hungama,Private Equity,25000000.0,2016-04-04,2016
round_1746,Highway Delite,Seed,,2016-04-04,2016
round_1747,Cult Fitness,Seed,,2016-04-05,2016
round_1748,Haptik,Private Equity,,2016-04-05,2016
round_1749,Servify,Private Equity,,2016-04-05,2016
round_1750,Shipsy,Private Equity,1000000.0,2016-04-06,2016
round_1751,gear6,Seed,500000.0,2016-04-06,2016
round_1752,MyGlamm,Private Equity,6000000.0,2016-04-06,2016
round_1753,Petoo,Private Equity,1000000.0,2016-04-06,2016
round_1754,Truly Social,Private Equity,,2016-04-07,2016
round_1755,Little Black Book,Seed,,2016-04-08,2016
round_1756,Vahan,Seed,,2016-04-08,2016
round_1757,imedilane,Seed,40000.0,2016-04-08,2016
round_1758,Living Local,Seed,200000.0,2016-04-11,2016
round_1759,Vegfru,Seed,,2016-04-11,2016
round_1760,Oyo,Private Equity,100000000.0,2016-04-11,2016
round_1761,PriceRaja,Seed,300000.0,2016-04-11,2016
round_1762,MagicX,Seed,1000000.0,2016-04-12,2016
round_1763,Happydemic,Seed,,2016-04-12,2016
round_1764,LenDenClub,Seed,,2016-04-12,2016
round_1765,Indi.com,Seed,,2016-04-12,2016
round_1766,Legalraasta,Seed,1000000.0,2016-04-13,2016
round_1767,RainCan,Seed,150000.0,2016-04-13,2016
round_1768,Hippily,Seed,250000.0,2016-04-13,2016
round_1769,kredX,Seed,750000.0,2016-04-13,2016
round_1770,Wedwise,Seed,,2016-04-14,2016
round_1771,BeaconsTalk,Seed,100000.0,2016-04-14,2016
round_1772,Deal 4Loans,Seed,,2016-04-15,2016
round_1773,RenewBuy,Seed,1000000.0,2016-04-15,2016
round_1774,Blue Box Media,Seed,,2016-04-15,2016
round_1775,Vyomo,Private Equity,15000000.0,2016-04-15,2016
round_1776,Organicshop,Seed,,2016-04-15,2016
round_1777,MInd Your Fleet,Seed,,2016-04-15,2016
round_1778,NestAway,Private Equity,30000000.0,2016-04-15,2016
round_1779,Tapchief,Seed,150000.0,2016-04-15,2016
round_1780,Rapido,Private Equity,,2016-04-18,2016
round_1781,Yufta,Seed,,2016-04-18,2016
round_1782,Smytten,Seed,,2016-04-18,2016
round_1783,Houssup,Seed,,2016-04-18,2016
round_1784,Jugnoo,Private Equity,10000000.0,2016-04-18,2016
round_1785,Tork Motocycles,Seed,,2016-04-18,2016
round_1786,Betaout,Private Equity,1500000.0,2016-04-19,2016
round_1787,DriversCart,Seed,450000.0,2016-04-19,2016
round_1788,LensKart,Private Equity,,2016-04-19,2016
round_1789,CollegeDekho,Private Equity,2000000.0,2016-04-19,2016
round_1790,OYOfit,Seed,,2016-04-19,2016
round_1791,Oliveboard,Private Equity,,2016-04-19,2016
round_1792,Simplilearn,Private Equity,,2016-04-19,2016
round_1793,1mg,Private Equity,15000000.0,2016-04-20,2016
round_1794,Fashalot,Seed,,2016-04-20,2016
round_1795,Broomberg,Seed,,2016-04-20,2016
round_1796,m.paani,Seed,,2016-04-21,2016
round_1797,Yufta,Seed,,2016-04-21,2016
round_1798,mishTag,Seed,,2016-04-21,2016
round_1799,Advanced Structures India,Private Equity,,2016-04-21,2016
round_1800,Licious,Private Equity,3000000.0,2016-04-22,2016
round_1801,Knolskae,Private Equity,,2016-04-22,2016
round_1802,Druva,Private Equity,,2016-04-22,2016
round_1803,TOKO Innovation Studios,Seed,450000.0,2016-04-22,2016
round_1804,Commut,Seed,200000.0,2016-04-25,2016
round_1805,intouchapp,Seed,,2016-04-25,2016
round_1806,Dropkaffe,Seed,550000.0,2016-04-25,2016
round_1807,Transerv,Private Equity,15000000.0,2016-04-26,2016
round_1808,ClearTax,Private Equity,1300000.0,2016-04-26,2016
round_1809,Roposo,Private Equity,15000000.0,2016-04-26,2016
round_1810,MilkBasket,Seed,500000.0,2016-04-27,2016
round_1811,CareonGO,Seed,,2016-04-27,2016
round_1812,RailYatri,Private Equity,,2016-04-27,2016
round_1813,ICHR,Seed,450000.0,2016-04-27,2016
round_1814,Murgency,Private Equity,,2016-04-27,2016
round_1815,The Wedding Brigade,Seed,600000.0,2016-04-28,2016
round_1816,DocsApp,Private Equity,1200000.0,2016-04-28,2016
round_1817,Impact Guru,Seed,500000.0,2016-04-29,2016
round_1818,LetReach,Private Equity,100000.0,2016-04-29,2016
round_1819,DriveU,Seed,,2016-03-01,2016
round_1820,Gympik,Private Equity,,2016-03-01,2016
round_1821,Testbook,Private Equity,,2016-03-01,2016
round_1822,IQlect,Private Equity,,2016-03-01,2016
round_1823,MoMark,Private Equity,600000.0,2016-03-02,2016
round_1824,Skedool,Seed,,2016-03-02,2016
round_1825,Systemantics,Private Equity,1400000.0,2016-03-02,2016
round_1826,Vertuals,Seed,,2016-03-03,2016
round_1827,Imarticus Learning,Private Equity,1000000.0,2016-03-03,2016
round_1828,Shouut,Seed,500000.0,2016-03-03,2016
round_1829,TinyStep,Private Equity,,2016-03-04,2016
round_1830,Aahaa,Private Equity,1000000.0,2016-03-04,2016
round_1831,Arcatron Mobility,Seed,,2016-03-04,2016
round_1832,FTCash,Seed,150000.0,2016-03-04,2016
round_1833,Civilsdaily,Seed,,2016-03-04,2016
round_1834,Zappka,Seed,100000.0,2016-03-04,2016
round_1835,Tarusa World,Seed,,2016-03-04,2016
round_1836,medECUBE,Private Equity,4000000.0,2016-03-04,2016
round_1837,N.O.W,Seed,500000.0,2016-03-07,2016
round_1838,Ninjacart,Private Equity,3000000.0,2016-03-07,2016
round_1839,Reach,Seed,500000.0,2016-03-07,2016
round_1840,Vanity Cube,Seed,250000.0,2016-03-07,2016
round_1841,Wooplr,Seed,,2016-03-07,2016
round_1842,Medidaili,Seed,100000.0,2016-03-07,2016
round_1843,Finomena,Private Equity,,2016-03-08,2016
round_1844,Cookaroo,Seed,,2016-03-08,2016
round_1845,vPhrase Analytics,Seed,,2016-03-08,2016
round_1846,LoveCycles,Seed,750000.0,2016-03-08,2016
round_1847,Kartrocket,Private Equity,8000000.0,2016-03-08,2016
round_1848,dunzo,Seed,650000.0,2016-03-08,2016
